ESTACIÓN,CÓDIGO,X=N,Y=E,MUNICIPIO,CUENCA,AÑO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
Doña Juana,2120630,992300,993700,Santafe de Bogotá,R. Tunjuelo,1993,30.5,10.8,0.0,0.0,0.0,0.0,0.0,16.6,37.0,24.6,102.3,3.7
San Isidro,2306034,0,0,Villeta,R. Negro,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123.5,76.8,150.5,104.7
San Isidro,2306034,0,0,Villeta,R. Negro,2004,0.2,102.4,33.2,259.8,49.6,0.0,22.7,10.6,2.2,110.7,27.9,12.0
San Isidro,2306034,0,0,Villeta,R. Negro,2005,1.6,96.6,152.5,237.1,302.2,2.5,1.6,1.6,7.4,113.8,170.3,23.2
San Isidro,2306034,0,0,Villeta,R. Negro,2006,43.6,1.6,254.8,5.5,62.1,38.7,0.0,2.3,95.4,413.1,565.4,69.0
San Isidro,2306034,0,0,Villeta,R. Negro,2007,10.5,0.0,0.0,233.3,91.1,13.0,108.0,87.8,59.1,474.7,272.4,262.1
San Isidro,2306034,0,0,Villeta,R. Negro,2008,119.3,129.3,68.6,170.6,50.3,4.8,36.1,180.6,27.9,43.8,0.0,38.1
San Isidro,2306034,0,0,Villeta,R. Negro,2009,87.9,121.0,387.0,319.0,205.0,44.0,19.0,137.0,52.0,387.0,93.1,143.5
San Isidro,2306034,0,0,Villeta,R. Negro,2010,20.9,109.7,69.0,108.3,41.5,19.4,184.0,176.0,334.0,493.0,767.0,240.0
San Isidro,2306034,0,0,Villeta,R. Negro,2011,73.0,298.0,384.0,631.0,317.0,57.0,105.0,137.0,91.0,226.0,296.0,195.0
San Isidro,2306034,0,0,Villeta,R. Negro,2012,163.0,94.0,131.0,128.0,63.0,8.0,5.0,11.0,28.0,272.0,169.0,85.0
San Isidro,2306034,0,0,Villeta,R. Negro,2013,28.0,121.0,164.0,166.0,348.0,22.0,0.0,70.0,53.0,170.0,169.5,248.0
Esclusa Tolón,2401518,1113740,1031620,Chiquinquirá,R. Suárez,1970,26.1,14.9,86.2,136.7,164.6,54.3,61.8,34.4,57.8,130.3,100.2,120.7
Los Tiestos,2306039,1084049,963347,La Palma,Rionegro,2007,0.0,0.0,548.0,424.3,215.9,73.8,128.2,196.9,49.8,398.9,248.7,147.3
Los Tiestos,2306039,1084049,963347,La Palma,Rionegro,2008,141.5,118.9,279.5,228.1,365.5,236.1,152.5,235.0,163.2,497.6,0.0,63.3
Los Tiestos,2306039,1084049,963347,La Palma,Rionegro,2009,102.4,286.7,237.6,215.2,251.7,117.3,83.3,95.2,34.2,185.9,160.8,66.7
Los Tiestos,2306039,1084049,963347,La Palma,Rionegro,2010,71.4,131.6,257.3,400.8,349.4,141.9,391.8,73.8,247.5,264.0,302.7,217.0
Los Tiestos,2306039,1084049,963347,La Palma,Rionegro,2011,80.7,131.4,265.2,361.5,330.6,137.5,21.3,88.5,235.1,254.8,354.7,200.6
Los Tiestos,2306039,1084049,963347,La Palma,Rionegro,2012,165.6,89.6,129.2,242.8,59.4,40.0,28.5,26.3,85.2,168.2,178.5,144.8
Los Tiestos,2306039,1084049,963347,La Palma,Rionegro,2013,56.8,147.7,233.4,256.7,304.0,95.8,51.5,238.2,110.6,319.1,201.0,268.9
Usaquén,2120111,1010630,1005770,Santafe de Bogotá,R. Bogotá,1976,31.7,69.1,144.2,141.0,80.3,52.0,39.1,12.7,79.6,254.0,94.9,71.2
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1966,0.0,0.0,0.0,0.0,0.0,136.1,32.9,58.1,46.1,224.1,281.4,244.2
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1967,40.4,134.9,142.1,118.1,184.8,109.0,46.2,19.8,78.2,141.4,207.8,98.0
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1968,110.3,88.9,115.3,232.8,147.0,149.5,14.1,31.7,120.4,185.4,206.9,122.8
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1969,82.1,110.7,42.8,246.1,141.1,84.5,5.0,27.9,98.0,221.2,176.1,51.3
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1970,101.1,143.1,33.1,100.7,123.8,24.4,34.2,23.7,75.9,357.4,232.7,60.3
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1971,229.1,218.1,151.7,164.0,284.8,16.9,10.9,50.0,82.7,207.3,194.9,98.5
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1972,169.6,49.1,131.4,294.5,116.2,60.3,32.1,89.5,10.4,65.4,172.1,58.7
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1973,68.6,33.3,89.6,122.7,77.1,75.9,48.3,56.1,170.1,132.9,311.9,238.6
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1974,62.7,236.2,146.7,186.2,52.1,27.1,7.1,60.9,102.4,185.8,338.8,81.1
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1975,16.4,195.8,129.0,180.6,149.2,22.9,104.9,57.0,55.5,226.0,143.2,323.5
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1976,83.2,149.6,220.0,161.2,49.4,21.7,6.7,25.2,62.6,246.6,152.4,77.0
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1977,46.8,55.3,136.8,171.1,48.9,63.7,12.0,28.9,58.3,121.0,110.4,80.9
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1978,33.0,68.6,186.5,227.2,148.5,18.2,8.5,40.9,34.0,112.1,170.3,177.5
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1979,75.7,36.6,187.6,169.2,82.1,57.3,66.3,121.9,97.8,349.4,194.5,43.4
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1980,98.0,189.0,76.9,110.9,111.4,52.3,7.3,53.8,56.7,84.1,84.5,90.9
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1981,26.1,71.4,83.1,187.9,213.7,69.6,12.4,77.3,11.9,145.8,214.6,110.7
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1982,125.2,127.2,154.3,268.3,144.9,33.6,3.2,0.2,71.1,263.3,183.3,161.4
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1983,66.0,110.0,126.4,187.2,145.0,23.0,10.2,6.3,2.9,135.1,119.4,162.4
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1984,165.5,77.5,78.1,115.4,125.9,30.3,17.1,69.4,104.1,122.1,243.1,149.7
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1985,99.7,9.6,127.1,198.3,138.2,16.4,36.0,27.2,104.3,256.3,194.6,115.9
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1986,198.8,110.6,97.3,140.5,121.5,29.0,4.0,0.0,48.8,331.7,145.6,33.1
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1987,137.1,53.3,78.0,203.0,172.0,7.0,13.2,10.3,110.5,221.6,189.7,56.1
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1988,91.2,155.2,46.8,207.8,95.0,141.0,49.6,100.1,145.0,184.0,211.9,197.8
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1989,165.8,174.3,309.9,81.9,176.3,16.6,71.8,27.7,163.2,139.5,193.4,111.9
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1990,54.7,111.2,175.4,187.0,84.2,3.5,24.0,11.4,60.4,264.4,264.9,228.0
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1991,81.0,114.0,269.6,238.0,113.0,10.2,23.7,15.2,50.7,94.7,228.9,137.0
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1992,55.0,65.0,94.0,98.0,49.6,11.9,7.0,30.0,94.9,24.9,195.5,138.2
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1993,109.0,147.0,133.1,60.0,151.0,0.0,10.0,1.0,201.0,101.1,230.4,173.5
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1994,168.0,86.4,143.4,264.4,60.0,27.1,18.7,16.4,75.0,181.0,276.0,46.8
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1995,16.5,101.4,114.7,26.5,151.0,68.3,33.6,136.4,141.6,187.0,181.7,192.9
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1996,119.8,79.3,329.1,132.9,158.2,66.1,63.7,54.3,53.5,286.5,100.9,75.6
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1997,173.7,31.5,82.7,71.9,36.3,70.5,2.7,3.8,36.2,53.0,117.5,23.4
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1998,12.9,129.6,120.9,112.9,161.2,43.5,0.0,0.0,129.6,131.5,145.3,163.9
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,1999,212.6,254.3,113.3,159.2,58.9,135.7,9.1,70.4,154.1,252.8,214.0,210.5
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,2000,106.0,207.0,179.2,73.8,57.3,51.9,54.7,3.0,165.3,123.1,110.7,57.3
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,2001,42.0,51.2,113.9,25.1,73.1,29.4,21.7,4.0,131.1,191.7,74.2,38.2
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,2002,37.4,83.6,169.0,303.2,296.1,27.6,12.3,46.9,24.0,166.6,53.9,211.4
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,2003,39.6,113.9,78.8,208.0,16.9,0.0,30.2,28.2,126.9,208.2,123.9,80.1
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,2004,86.8,114.2,78.7,146.6,110.1,5.1,31.7,0.0,127.3,236.7,284.1,114.4
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,2005,115.7,147.5,192.9,170.0,138.3,59.7,55.9,70.2,154.5,260.8,183.9,236.7
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,2006,156.6,50.8,162.7,165.6,183.6,49.7,17.5,37.0,11.1,176.1,321.7,116.3
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,2007,35.8,40.7,170.4,195.2,91.7,6.9,32.6,56.0,20.9,344.1,172.5,209.0
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,2008,125.6,67.9,127.2,188.3,267.6,57.5,39.4,187.4,97.5,180.6,274.4,100.2
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,2009,81.9,128.0,136.7,81.9,24.3,33.7,0.0,0.0,0.0,0.0,18.9,87.5
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,2010,27.2,33.2,16.8,270.3,169.1,47.6,200.4,60.9,100.9,125.6,414.6,281.0
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,2011,147.6,200.2,172.2,447.1,190.8,95.9,54.5,57.3,43.5,225.5,376.5,348.4
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,2012,184.7,93.5,189.4,170.1,49.8,33.5,55.4,27.5,66.9,283.3,169.9,107.0
Esc Vocacional Pacho,2306507,1061600,988700,Pacho,R. Negro,2013,72.5,192.3,135.4,170.5,109.3,22.2,2.7,52.7,36.4,156.0,348.0,203.1
San Miguel de Sema,2401531,1102290,1040620,San Miguel de Sema,Lag. Fúquene,1975,10.0,136.5,157.5,266.5,212.5,95.0,153.0,75.5,106.0,214.5,278.5,209.0
El Acomodo,2306516,1046310,971945,La Vega,R. Negro,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,144.9,126.6,124.5
El Acomodo,2306516,1046310,971945,La Vega,R. Negro,2001,204.5,187.3,214.1,38.8,150.1,137.0,77.1,10.9,69.0,107.1,117.6,89.8
El Acomodo,2306516,1046310,971945,La Vega,R. Negro,2002,24.5,74.9,50.7,146.7,0.0,0.0,0.0,2.0,20.5,90.0,42.2,259.1
El Acomodo,2306516,1046310,971945,La Vega,R. Negro,2003,238.8,139.1,88.5,280.5,68.2,0.0,0.0,19.4,160.7,299.4,367.6,114.4
El Acomodo,2306516,1046310,971945,La Vega,R. Negro,2004,182.7,233.6,175.3,300.8,314.1,21.1,85.5,12.7,122.3,269.4,274.7,253.1
El Acomodo,2306516,1046310,971945,La Vega,R. Negro,2005,291.3,483.7,126.9,133.4,31.2,3.8,12.7,131.5,120.7,333.5,303.0,255.6
El Acomodo,2306516,1046310,971945,La Vega,R. Negro,2006,19.9,0.0,0.0,240.3,0.0,120.2,0.0,0.0,0.0,0.0,0.0,0.0
El Acomodo,2306516,1046310,971945,La Vega,R. Negro,2007,132.5,61.0,227.8,225.4,243.1,47.8,40.4,73.5,83.6,249.1,115.9,198.0
El Acomodo,2306516,1046310,971945,La Vega,R. Negro,2008,233.1,322.9,227.0,283.0,0.0,55.7,83.4,163.2,113.9,304.0,471.8,293.0
El Acomodo,2306516,1046310,971945,La Vega,R. Negro,2009,150.4,197.0,246.1,207.8,122.0,68.9,30.0,35.1,35.0,231.2,257.2,136.5
El Acomodo,2306516,1046310,971945,La Vega,R. Negro,2010,36.9,210.8,41.3,249.2,279.6,96.0,237.5,70.8,192.8,250.2,480.1,248.5
El Acomodo,2306516,1046310,971945,La Vega,R. Negro,2011,132.1,92.2,290.6,540.8,300.9,98.7,53.3,26.0,22.6,261.3,696.4,432.1
El Acomodo,2306516,1046310,971945,La Vega,R. Negro,2012,454.8,257.0,111.5,361.4,116.5,84.4,52.8,35.5,29.4,230.5,321.1,148.6
La Unión,2120055,1030640,980540,Subachoque,R. Subachoque,1982,33.0,162.0,89.0,144.0,155.0,60.0,32.5,13.0,72.6,89.0,99.4,53.8
Guaduas,2306517,1015420,942300,Guaduas,R. Negro,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,153.5,48.6,80.8
Guaduas,2306517,1015420,942300,Guaduas,R. Negro,2001,61.4,47.2,212.2,26.7,176.3,46.9,7.6,0.0,137.9,44.7,104.8,108.4
Guaduas,2306517,1015420,942300,Guaduas,R. Negro,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.3,114.3,56.0,143.0
Guaduas,2306517,1015420,942300,Guaduas,R. Negro,2003,0.0,0.0,0.0,245.8,23.4,0.0,0.0,23.2,94.3,164.8,203.7,93.4
Guaduas,2306517,1015420,942300,Guaduas,R. Negro,2004,43.3,70.0,66.7,342.9,222.1,150.1,28.8,5.6,0.0,0.0,0.0,63.5
Guaduas,2306517,1015420,942300,Guaduas,R. Negro,2005,61.0,0.0,0.0,30.9,232.4,53.6,170.3,203.8,3.8,86.2,41.7,1.2
Guaduas,2306517,1015420,942300,Guaduas,R. Negro,2006,15.4,47.9,199.4,91.3,76.4,7.5,30.2,67.1,69.1,111.8,314.5,98.0
Guaduas,2306517,1015420,942300,Guaduas,R. Negro,2007,101.4,1.5,196.4,212.3,91.7,17.5,156.8,80.5,55.0,602.6,95.4,97.7
Guaduas,2306517,1015420,942300,Guaduas,R. Negro,2008,152.6,109.4,62.5,139.8,35.3,25.8,132.6,186.8,61.5,217.5,382.8,56.1
Guaduas,2306517,1015420,942300,Guaduas,R. Negro,2009,0.0,43.0,167.4,100.6,138.2,55.3,21.1,96.7,14.5,230.7,139.0,98.3
Guaduas,2306517,1015420,942300,Guaduas,R. Negro,2010,8.5,104.4,119.6,299.7,239.4,64.0,142.4,57.1,78.8,168.2,307.1,118.4
Guaduas,2306517,1015420,942300,Guaduas,R. Negro,2011,77.7,195.8,123.3,403.1,125.4,89.7,73.0,21.6,57.0,183.0,447.6,90.2
Guaduas,2306517,1015420,942300,Guaduas,R. Negro,2012,150.8,103.6,83.2,176.2,63.7,32.9,7.6,35.2,30.1,327.6,148.9,23.4
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1961,0.0,0.0,0.0,108.5,34.1,40.5,63.0,28.5,73.5,187.0,188.3,35.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1962,52.0,71.5,126.0,105.0,127.0,155.0,19.5,86.5,81.0,126.5,249.5,63.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1966,34.5,6.0,62.0,134.5,262.0,141.5,60.5,49.5,115.0,261.0,300.5,124.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1967,49.0,90.0,130.0,168.4,201.2,60.1,69.2,19.8,30.0,66.0,115.0,28.3
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1968,27.5,51.0,45.0,197.0,107.5,126.5,19.5,46.5,136.0,139.5,108.2,70.9
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1969,48.0,43.0,68.5,214.0,95.0,74.5,3.0,30.0,131.0,291.5,148.5,25.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1970,67.5,43.5,47.0,123.0,156.0,48.0,63.5,47.5,80.0,179.0,180.0,32.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1971,77.5,71.5,154.0,157.5,156.0,62.5,6.0,70.8,61.5,89.0,99.0,23.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1972,59.5,52.0,50.0,358.5,158.5,86.0,76.5,69.5,24.5,127.0,148.5,138.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1973,27.5,32.5,40.5,23.8,55.0,90.0,92.0,55.0,133.0,108.0,293.0,95.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1974,60.0,73.0,177.0,105.0,220.0,60.0,75.6,63.0,410.0,304.0,224.5,10.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1975,41.0,172.0,112.0,114.5,192.0,105.0,139.0,108.0,126.0,170.0,103.0,261.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1976,54.0,89.0,151.5,144.0,116.0,48.0,4.0,25.0,70.0,208.0,138.0,62.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1977,8.0,6.0,85.0,118.0,77.0,59.0,82.0,56.0,135.0,192.5,220.0,27.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1978,8.0,42.5,160.5,204.5,149.0,87.0,66.5,49.0,30.0,117.0,48.5,56.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1979,40.5,49.0,142.5,123.0,131.0,126.5,78.0,97.0,119.5,345.5,252.5,90.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1980,26.5,147.5,39.5,87.5,98.5,94.0,19.0,32.5,60.0,79.0,173.0,77.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1981,42.0,82.0,134.0,321.0,342.0,137.0,57.0,79.0,127.0,197.0,147.0,109.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1982,109.0,171.0,214.0,242.0,196.0,24.0,75.5,0.0,81.0,235.0,64.5,108.5
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1983,10.0,20.0,78.0,262.0,153.0,58.0,52.5,9.0,28.0,208.5,73.0,172.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1984,83.0,141.0,72.0,163.0,175.0,109.0,92.0,46.5,149.0,219.0,227.0,70.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1985,43.0,17.0,125.0,161.2,127.0,42.0,73.5,94.1,95.3,0.0,0.0,0.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1986,34.0,133.0,33.5,143.0,152.5,59.5,13.5,38.5,119.5,326.0,121.0,22.5
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1987,50.5,3.5,102.0,151.0,161.5,20.0,86.0,48.0,89.5,266.0,194.5,101.5
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1988,12.0,31.5,24.0,125.0,108.0,167.5,95.0,121.5,150.5,130.0,162.5,153.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1989,73.5,66.0,153.0,53.0,159.0,94.5,50.0,41.0,58.0,123.5,99.0,92.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1990,90.0,118.0,130.0,250.0,102.5,5.0,65.0,67.0,52.0,191.0,136.0,145.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1991,18.0,41.0,187.0,133.0,171.5,57.0,25.5,16.0,133.0,92.0,135.0,63.3
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1992,40.4,41.5,8.0,70.0,114.0,4.0,41.0,22.1,25.0,105.0,189.1,91.3
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1993,52.2,114.2,97.6,133.5,123.2,23.1,38.1,23.1,62.0,79.9,217.4,101.5
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1994,81.6,77.3,186.4,228.4,81.2,83.6,38.1,34.0,127.2,236.4,154.9,68.3
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1995,4.5,78.4,163.8,104.7,129.9,62.1,102.1,113.4,119.7,186.6,96.5,99.4
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1996,43.3,44.5,133.8,66.0,211.6,104.0,85.0,60.4,36.9,195.0,108.4,55.3
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1997,145.5,47.2,63.4,153.7,45.1,100.1,7.7,1.6,87.2,68.2,112.7,20.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1998,8.9,96.2,108.3,288.4,296.0,13.2,47.9,89.6,93.2,191.7,148.7,83.1
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,1999,63.9,186.7,105.1,237.2,71.8,143.4,48.1,66.0,148.2,114.1,204.1,174.6
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,2000,26.9,119.2,155.3,131.1,85.4,79.2,92.2,8.7,172.7,174.4,173.5,73.4
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,2001,50.9,45.6,78.6,43.9,113.1,12.9,33.6,0.0,75.5,178.4,144.9,93.7
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,2002,6.9,35.0,166.5,284.9,200.0,35.9,90.4,23.4,109.7,80.0,84.3,107.5
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,2003,0.9,64.6,99.6,135.5,18.6,102.4,17.3,41.8,81.8,301.1,107.4,121.2
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,2004,48.8,41.2,117.1,168.8,138.4,0.0,0.0,28.4,113.5,202.8,173.3,34.0
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,2005,79.5,98.0,66.7,151.5,125.2,19.6,40.4,34.8,50.7,250.3,240.1,95.8
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,2006,65.8,41.2,163.9,268.0,254.5,100.0,21.6,30.9,51.0,179.2,105.3,60.1
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,2007,36.0,21.0,120.1,128.5,186.3,45.2,73.3,104.5,30.7,311.0,114.0,99.2
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,2008,75.9,202.6,62.4,187.9,302.6,61.9,96.3,138.0,24.3,138.2,230.2,80.9
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,2009,137.9,131.9,148.2,135.5,145.9,62.7,28.3,54.6,56.6,95.1,108.2,18.8
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,2010,5.6,38.9,69.4,219.2,173.5,61.0,199.1,57.8,155.3,192.5,298.7,234.2
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,2011,83.8,133.7,366.7,404.7,294.5,75.1,60.6,61.5,51.1,292.1,369.1,153.5
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,2012,151.7,72.4,161.5,204.5,127.2,34.0,35.9,44.4,27.0,159.7,129.1,45.4
Sta Rita,2312012,1111600,1016550,Pauna,R. Minero,2013,17.2,64.9,76.9,182.7,205.9,17.9,2.2,81.4,38.9,157.0,139.3,80.6
El Hato,2401035,1076620,1019050,Carmen de Carupa,R. El Hato,1982,52.8,52.6,69.6,193.3,72.0,10.0,34.7,32.6,85.3,150.5,59.4,36.5
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1973,14.0,23.0,93.0,68.0,43.0,76.0,15.0,57.0,178.0,136.0,222.0,160.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1974,74.3,186.0,212.0,166.0,98.0,35.0,16.4,54.0,135.0,191.0,203.0,55.9
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1975,8.0,162.0,79.3,134.9,78.8,13.9,61.3,37.0,67.1,128.8,163.9,236.8
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1976,74.5,88.3,86.2,203.0,100.6,55.5,34.0,16.0,73.1,192.5,138.8,78.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1977,15.0,23.0,77.0,151.0,46.0,70.0,28.0,29.0,124.0,90.0,163.0,109.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1978,0.0,25.0,172.0,291.0,155.7,25.0,38.0,30.0,40.0,182.0,82.0,82.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1979,52.0,114.0,159.0,204.0,109.0,116.0,53.0,138.0,56.0,360.0,256.0,97.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1980,46.0,124.0,19.0,86.0,50.0,95.0,17.0,42.0,56.0,98.0,131.0,112.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1981,16.0,49.0,67.0,223.0,272.0,42.0,15.0,113.0,31.0,212.0,145.0,68.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1982,118.0,214.0,121.0,310.0,66.0,0.0,0.0,0.0,11.0,175.0,125.0,145.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1985,82.0,88.0,44.0,109.0,156.0,53.0,5.0,64.0,110.0,298.0,246.0,38.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1986,30.5,224.0,116.0,70.0,132.0,79.0,59.0,30.0,63.0,252.0,245.0,15.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1987,15.0,54.0,67.0,122.0,166.0,7.0,47.0,18.0,84.0,212.0,135.0,44.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1988,20.0,130.0,42.0,90.0,60.0,92.0,36.0,88.0,90.0,252.0,256.0,117.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1989,63.0,70.0,245.0,28.0,80.5,20.0,58.0,5.0,40.0,4.0,14.8,124.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1990,37.2,81.4,106.0,157.0,82.0,0.0,20.0,25.0,0.0,176.0,94.0,212.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1991,30.0,34.0,234.0,98.0,84.0,27.0,41.0,44.0,25.0,61.0,232.1,137.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1992,46.0,57.0,24.0,69.0,20.0,12.0,51.0,33.0,16.0,21.0,116.0,122.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1993,60.0,23.0,64.0,161.0,154.0,9.0,15.0,13.0,31.0,48.0,219.0,0.0
Los Pinos,2312019,1070730,1005190,Tausa,R. Negro,1994,145.0,108.0,97.0,183.0,59.0,13.0,51.0,0.0,84.0,186.0,207.0,26.0
